station_id,station_name,bin_number,depth,latitude,longitude,station_type
LIS1022,"New Haven Harbor, Tanker Terminal",1,30.0,41.2951,-72.909,Weak and variable
LIS1023,New Haven Harbor entrance,9,4.0,41.2224,-72.9093,Harmonic
LIS1023,New Haven Harbor entrance,6,14.0,41.2224,-72.9093,Harmonic
LIS1023,New Haven Harbor entrance,1,31.0,41.2224,-72.9093,Harmonic
LIS1024,"New Haven Harbor, Gateway Terminal Approach",8,8.0,41.2827,-72.912,Harmonic
LIS1024,"New Haven Harbor, Gateway Terminal Approach",5,18.0,41.2827,-72.912,Harmonic
LIS1024,"New Haven Harbor, Gateway Terminal Approach",1,31.0,41.2827,-72.912,Harmonic
LIS1025,Port Jefferson Harbor entrance,18,3.0,40.9699,-73.0917,Harmonic
LIS1025,Port Jefferson Harbor entrance,11,15.0,40.9699,-73.0917,Harmonic
LIS1025,Port Jefferson Harbor entrance,1,31.0,40.9699,-73.0917,Harmonic
LIS1026,"Stratford Point, 3.5 miles south of",12,6.0,41.09,-73.1045,Harmonic
LIS1026,"Stratford Point, 3.5 miles south of",9,16.0,41.09,-73.1045,Harmonic
LIS1026,"Stratford Point, 3.5 miles south of",1,43.0,41.09,-73.1045,Harmonic
LIS1027,"Stratford Shoal, 2 miles south of",15,22.0,41.023,-73.1048,Harmonic
LIS1027,"Stratford Shoal, 2 miles south of",8,68.0,41.023,-73.1048,Harmonic
LIS1027,"Stratford Shoal, 2 miles south of",1,114.0,41.023,-73.1048,Harmonic
LIS1028,"Bridgeport Harbor, Tongue Point",17,4.0,41.1667,-73.1753,Weak and variable
LIS1028,"Bridgeport Harbor, Tongue Point",10,15.0,41.1667,-73.1753,Harmonic
LIS1028,"Bridgeport Harbor, Tongue Point",1,30.0,41.1667,-73.1753,Harmonic
LIS1029,Bridgeport Harbor Entrance,17,5.0,41.1214,-73.1894,Harmonic
LIS1029,Bridgeport Harbor Entrance,11,15.0,41.1214,-73.1894,Harmonic
LIS1029,Bridgeport Harbor Entrance,1,31.0,41.1214,-73.1894,Harmonic
LIS1030,"Eatons Neck, 2.5 miles east of",12,5.0,40.9574,-73.342,Harmonic
LIS1030,"Eatons Neck, 2.5 miles east of",8,18.0,40.9574,-73.342,Harmonic
LIS1030,"Eatons Neck, 2.5 miles east of",1,41.0,40.9574,-73.342,Harmonic
LIS1031,Norwalk Harbor,6,2.0,41.0853,-73.4024,Harmonic
LIS1031,Norwalk Harbor,1,11.0,41.0853,-73.4024,Harmonic
LIS1032,"Eatons Neck, 3 miles north of",26,10.0,41.005,-73.405,Harmonic
LIS1032,"Eatons Neck, 3 miles north of",14,49.0,41.005,-73.405,Harmonic
LIS1032,"Eatons Neck, 3 miles north of",1,92.0,41.005,-73.405,Harmonic
LIS1033,"The Cows, 2 miles SE of",12,14.0,40.9886,-73.4958,Harmonic
LIS1033,"The Cows, 2 miles SE of",7,47.0,40.9886,-73.4958,Harmonic
LIS1033,"The Cows, 2 miles SE of",1,86.0,40.9886,-73.4958,Harmonic
LIS1034,Stamford Harbor entrance,8,3.0,41.0153,-73.537,Harmonic
LIS1034,Stamford Harbor entrance,1,14.0,41.0153,-73.537,Harmonic
LIS1035,"Matinecock Point, 1.7 miles northwest of",12,10.0,40.9246,-73.6559,Harmonic
LIS1035,"Matinecock Point, 1.7 miles northwest of",6,30.0,40.9246,-73.6559,Harmonic
LIS1035,"Matinecock Point, 1.7 miles northwest of",1,46.0,40.9246,-73.6559,Harmonic
LIS1036,Execution Rocks,14,11.0,40.8732,-73.7334,Harmonic
LIS1036,Execution Rocks,8,50.0,40.8732,-73.7334,Harmonic
LIS1036,Execution Rocks,1,96.0,40.8732,-73.7334,Harmonic
LIS1037,"Hart Island, southeast of",14,13.0,40.8432,-73.7622,Harmonic
LIS1037,"Hart Island, southeast of",7,59.0,40.8432,-73.7622,Harmonic
LIS1037,"Hart Island, southeast of",1,98.0,40.8432,-73.7622,Harmonic
LIS1038,Throgs Neck Bridge,15,14.0,40.801,-73.7921,Harmonic
LIS1038,Throgs Neck Bridge,8,36.0,40.801,-73.7921,Harmonic
LIS1038,Throgs Neck Bridge,1,59.0,40.801,-73.7921,Harmonic
LWI0901,Lake Worth Inlet Entrance,8,5.0,26.773,-80.0362,Harmonic
LWI0901,Lake Worth Inlet Entrance,5,15.0,26.773,-80.0362,Harmonic
LWI0901,Lake Worth Inlet Entrance,1,28.0,26.773,-80.0362,Harmonic
LWI0904,North Turning Basin,4,3.0,26.7713,-80.0504,Harmonic
LWI0904,North Turning Basin,1,8.0,26.7713,-80.0504,Harmonic
MIH0802,South Jetty,10,9.0,25.7604,-80.1269,Harmonic
MIH0802,South Jetty,8,15.0,25.7604,-80.1269,Harmonic
MIH0802,South Jetty,1,38.0,25.7604,-80.1269,Harmonic
MIH0804,"West entrance, south side",10,4.0,25.7646,-80.1374,Harmonic
MIH0804,"West entrance, south side",7,14.0,25.7646,-80.1374,Harmonic
MIH0804,"West entrance, south side",1,34.0,25.7646,-80.1374,Harmonic
MIH0805,Fisher Island Turning Basin,9,9.0,25.7678,-80.1434,Harmonic
MIH0805,Fisher Island Turning Basin,7,16.0,25.7678,-80.1434,Harmonic
MIH0805,Fisher Island Turning Basin,1,36.0,25.7678,-80.1434,Harmonic
MIH0806,Pilot House,9,5.0,25.7658,-80.1458,Harmonic
MIH0806,Pilot House,6,14.0,25.7658,-80.1458,Harmonic
MIH0806,Pilot House,1,31.0,25.7658,-80.1458,Harmonic
MIH0807,Norris Cut,9,7.0,25.765,-80.1511,Harmonic
MIH0807,Norris Cut,7,14.0,25.765,-80.1511,Harmonic
MIH0807,Norris Cut,1,34.0,25.765,-80.1511,Harmonic
MIH0808,Main Ship Channel,9,6.0,25.7734,-80.1569,Harmonic
MIH0808,Main Ship Channel,6,16.0,25.7734,-80.1569,Harmonic
MIH0808,Main Ship Channel,1,33.0,25.7734,-80.1569,Harmonic
MIH0809,"Lummus Island, SW corner",5,4.0,25.7651,-80.1616,Harmonic
MIH0809,"Lummus Island, SW corner",2,14.0,25.7651,-80.1616,Harmonic
MIH0810,Lummus Island Turning Basin,9,7.0,25.7677,-80.1677,Harmonic
MIH0810,Lummus Island Turning Basin,7,14.0,25.7677,-80.1677,Harmonic
MIH0810,Lummus Island Turning Basin,1,34.0,25.7677,-80.1677,Harmonic
MIH0811,"Dodge Island Cut, west end",8,5.0,25.7729,-80.1785,Harmonic
MIH0811,"Dodge Island Cut, west end",5,15.0,25.7729,-80.1785,Harmonic
MIH0811,"Dodge Island Cut, west end",1,28.0,25.7729,-80.1785,Harmonic
MIH0812,"Dodge Island, SE Turning Basin",9,4.0,25.7818,-80.1806,Harmonic
MIH0812,"Dodge Island, SE Turning Basin",6,14.0,25.7818,-80.1806,Harmonic
MIH0812,"Dodge Island, SE Turning Basin",1,30.0,25.7818,-80.1806,Harmonic
MIH0813,"Dodge Island, NW Turning Basin",8,7.0,25.7855,-80.184,Harmonic
MIH0813,"Dodge Island, NW Turning Basin",5,17.0,25.7855,-80.184,Harmonic
MIH0813,"Dodge Island, NW Turning Basin",1,30.0,25.7855,-80.184,Weak and variable
MIH0814,Miami River Entrance,7,2.0,25.7704,-80.1875,Harmonic
MIH0814,Miami River Entrance,1,12.0,25.7704,-80.1875,Harmonic
MIH0901,Miami Harbor Entrance,9,8.0,25.7641,-80.1339,Harmonic
MIH0901,Miami Harbor Entrance,7,15.0,25.7641,-80.1339,Harmonic
MIH0901,Miami Harbor Entrance,5,22.0,25.7641,-80.1339,Harmonic
MIH0901,Miami Harbor Entrance,1,35.0,25.7641,-80.1339,Harmonic
MOB1101,"Mobile Bay Entrance, off Mobile Point",2,11.0,30.227,-88.0346,Harmonic
MOB1101,"Mobile Bay Entrance, off Mobile Point",10,25.0,30.227,-88.0346,Harmonic
MOB1101,"Mobile Bay Entrance, off Mobile Point",20,41.0,30.227,-88.0346,Harmonic
MOB1104,"Petit Bois Island, Dauphin Island, between",3,5.0,30.2218,-88.3708,Harmonic
MOB1105,"Horn Island, Petit Bois Island, between",3,7.0,30.2257,-88.5399,Harmonic
MOB1106,Dauphin Island Causeway,4,7.0,30.2893,-88.1287,Harmonic
NYH1901,"Sandy Hook Channel, Front Range Light",9,5.0,40.4874,-73.9933,Harmonic
NYH1901,"Sandy Hook Channel, Front Range Light",6,15.0,40.4874,-73.9933,Harmonic
NYH1901,"Sandy Hook Channel, Front Range Light",1,31.0,40.4874,-73.9933,Harmonic
NYH1902,"Chapel Hill Channel, South End",1,7.0,40.4758,-74.0497,Harmonic
NYH1902,"Chapel Hill Channel, South End",4,18.0,40.4758,-74.0497,Harmonic
NYH1902,"Chapel Hill Channel, South End",5,21.0,40.4758,-74.0497,Harmonic
NYH1903,Ambrose Channel,15,5.0,40.5167,-73.9747,Harmonic
NYH1903,Ambrose Channel,9,15.0,40.5167,-73.9747,Harmonic
NYH1903,Ambrose Channel,1,28.0,40.5167,-73.9747,Harmonic
NYH1904,"Rockaway Inlet Jetty, 1 nm SW of",11,7.0,40.533,-73.9608,Harmonic
NYH1904,"Rockaway Inlet Jetty, 1 nm SW of",8,17.0,40.533,-73.9608,Harmonic
NYH1904,"Rockaway Inlet Jetty, 1 nm SW of",1,40.0,40.533,-73.9608,Harmonic
NYH1905,Rockaway Inlet Entrance,12,5.0,40.5622,-73.9365,Harmonic
NYH1905,Rockaway Inlet Entrance,6,14.0,40.5622,-73.9365,Harmonic
NYH1905,Rockaway Inlet Entrance,1,23.0,40.5622,-73.9365,Harmonic
NYH1906,Ward Point Bend,1,7.0,40.4931,-74.2507,Harmonic
NYH1906,Ward Point Bend,3,15.0,40.4931,-74.2507,Harmonic
NYH1906,Ward Point Bend,7,28.0,40.4931,-74.2507,Harmonic
NYH1908,Tremley Point,8,7.0,40.5889,-74.206,Harmonic
NYH1908,Tremley Point,2,27.0,40.5889,-74.206,Harmonic
NYH1909,"Gulfport, Arthur Kill",10,8.0,40.6289,-74.2032,Harmonic
NYH1909,"Gulfport, Arthur Kill",6,21.0,40.6289,-74.2032,Harmonic
NYH1913,"Middle Reach, Newark Bay",11,7.0,40.6763,-74.1352,Harmonic
NYH1913,"Middle Reach, Newark Bay",4,30.0,40.6763,-74.1352,Harmonic
NYH1914,Constable Hook Approach,9,9.0,40.6507,-74.0606,Harmonic
NYH1914,Constable Hook Approach,7,15.0,40.6507,-74.0606,Harmonic
NYH1914,Constable Hook Approach,1,35.0,40.6507,-74.0606,Harmonic
NYH1915,"Robbins Reef Light, 0.6 nm E of",2,11.0,40.6552,-74.0507,Harmonic
NYH1915,"Robbins Reef Light, 0.6 nm E of",6,24.0,40.6552,-74.0507,Harmonic
NYH1915,"Robbins Reef Light, 0.6 nm E of",10,37.0,40.6552,-74.0507,Harmonic
NYH1917,Gowanus Bay Entrance,5,15.0,40.6625,-74.0181,Harmonic
NYH1917,Gowanus Bay Entrance,1,28.0,40.6625,-74.0181,Harmonic
NYH1918,Red Hook Channel,1,3.0,40.6723,-74.0239,Harmonic
NYH1918,Red Hook Channel,6,21.0,40.6723,-74.0239,Harmonic
NYH1918,Red Hook Channel,9,31.0,40.6723,-74.0239,Harmonic
NYH1919,Dimond Reef,3,11.0,40.6979,-74.0213,Harmonic
NYH1919,Dimond Reef,5,18.0,40.6979,-74.0213,Harmonic
NYH1919,Dimond Reef,9,31.0,40.6979,-74.0213,Harmonic
NYH1920,Brooklyn Bridge,12,8.0,40.706,-73.9977,Harmonic
NYH1920,Brooklyn Bridge,10,14.0,40.706,-73.9977,Harmonic
NYH1920,Brooklyn Bridge,1,44.0,40.706,-73.9977,Harmonic
NYH1921,Corlears Hook,11,7.0,40.7095,-73.9764,Harmonic
NYH1921,Corlears Hook,8,16.0,40.7095,-73.9764,Harmonic
NYH1921,Corlears Hook,1,39.0,40.7095,-73.9764,Harmonic
NYH1922,Newtown Creek,8,5.0,40.7347,-73.9657,Harmonic
NYH1922,Newtown Creek,5,15.0,40.7347,-73.9657,Harmonic
NYH1922,Newtown Creek,1,28.0,40.7347,-73.9657,Harmonic
NYH1924,Hell Gate,9,6.0,40.7783,-73.9383,Harmonic
NYH1924,Hell Gate,6,15.0,40.7783,-73.9383,Harmonic
NYH1924,Hell Gate,1,32.0,40.7783,-73.9383,Harmonic
NYH1926,"Harlem River, south end",5,5.0,40.7861,-73.9369,Harmonic
NYH1927,Hudson River Entrance,13,7.0,40.7076,-74.0253,Harmonic
NYH1927,Hudson River Entrance,8,23.0,40.7076,-74.0253,Harmonic
NYH1927,Hudson River Entrance,2,43.0,40.7076,-74.0253,Harmonic
NYH1928,"Hudson River, Pier 92",12,6.0,40.7707,-74.0028,Harmonic
NYH1928,"Hudson River, Pier 92",8,19.0,40.7707,-74.0028,Harmonic
NYH1928,"Hudson River, Pier 92",3,35.0,40.7707,-74.0028,Harmonic
NYH1930,Spuyten Duyvil,14,9.0,40.8779,-73.9287,Harmonic
NYH1930,Spuyten Duyvil,8,29.0,40.8779,-73.9287,Harmonic
NYH1930,Spuyten Duyvil,3,45.0,40.8779,-73.9287,Harmonic
NYH1931,"Marine Parkway Bridge, Rockaway Inlet",21,6.0,40.5715,-73.8837,Harmonic
NYH1931,"Marine Parkway Bridge, Rockaway Inlet",15,15.0,40.5715,-73.8837,Harmonic
NYH1931,"Marine Parkway Bridge, Rockaway Inlet",6,30.0,40.5715,-73.8837,Harmonic
NYH1932,"Raritan River Entrance, Victory Bridge",16,3.0,40.5092,-74.2906,Harmonic
NYH1932,"Raritan River Entrance, Victory Bridge",9,14.0,40.5092,-74.2906,Harmonic
NYH1933,"Highlands Bridge, Shrewsbury River",5,16.0,40.3964,-73.9798,Harmonic
NYH1934,"Canarsie (midchannel), Jamaica Bay",15,5.0,40.627,-73.882,Harmonic
NYH1934,"Canarsie (midchannel), Jamaica Bay",9,15.0,40.627,-73.882,Harmonic
PCT0016,Magdalena Bay entrance,1,,24.5333,-112.0333,Subordinate
PCT0026,"Point Loma Light, 0.8 nmi. east of",1,15.0,32.6658,-117.2262,Subordinate
PCT0026,"Point Loma Light, 0.8 nmi. east of",2,33.0,32.6658,-117.2262,Subordinate
PCT0031,San Diego Bay Entrance,1,,32.6817,-117.23,Harmonic
PCT0036,"Ballast Point, south of",1,5.0,32.6845,-117.2322,Subordinate
PCT0041,"Ballast Point, 100 yards north of",1,,32.6833,-117.2333,Subordinate
PCT0046,"Ballast Point, 0.55 nmi. north of",1,14.0,32.6958,-117.2325,Subordinate
PCT0046,"Ballast Point, 0.55 nmi. north of",2,34.0,32.6958,-117.2325,Subordinate
PCT0051,"Quarantine Station, La Playa",1,,32.7,-117.2333,Subordinate
PCT0056,North Island,1,14.0,32.713,-117.2128,Subordinate
PCT0056,North Island,2,34.0,32.713,-117.2128,Subordinate
PCT0061,"Harbor Island (east end), SSW of",1,15.0,32.7192,-117.1917,Subordinate
PCT0066,"San Diego, 0.5 mile west of",1,,32.7167,-117.1833,Subordinate
PCT0071,"Airport CGS, 0.3 nmi. SE of",1,14.0,32.722,-117.1778,Weak and variable
PCT0076,B St. Pier (San Diego),1,34.0,32.717,-117.1763,Weak and variable
PCT0081,"G St. Pier (San Diego), 0.22 nmi. SW of",1,14.0,32.7083,-117.1775,Subordinate
PCT0081,"G St. Pier (San Diego), 0.22 nmi. SW of",2,37.0,32.7083,-117.1775,Subordinate
PCT0091,"Coronado, off northeast end",1,14.0,32.698,-117.1638,Subordinate
PCT0091,"Coronado, off northeast end",2,38.0,32.698,-117.1638,Subordinate
PCT0096,"28th St. Pier (San Diego), 0.92 nmi. SW",1,7.0,32.6747,-117.1495,Subordinate
PCT0101,"28th St. Pier (San Diego), 0.35 nmi. SW",1,14.0,32.6828,-117.1428,Subordinate
PCT0101,"28th St. Pier (San Diego), 0.35 nmi. SW",2,28.0,32.6828,-117.1428,Subordinate
PCT0106,National City,1,,32.65,-117.1167,Subordinate
PCT0111,"National City, WSW of Pier 12",1,32.0,32.6622,-117.1255,Subordinate
PCT0116,"Sweetwater Channel, southwest of",1,14.0,32.645,-117.1228,Subordinate
PCT0156,Point Pinos,1,,36.6333,-121.95,Weak and variable
PCT0161,"Point Santa Cruz, 2 miles south of",1,,36.9167,-122.0167,Weak and variable
PCT0166,"Ano Nuevo Island, 2 miles SW of",1,,37.0833,-122.3667,Weak and variable
PCT0171,"Point Montara, 2 miles west of",1,,37.5333,-122.5667,Weak and variable
PCT0181,"Point Bonita Lt., 5.27 nmi. WSW of",1,39.0,37.8045,-122.6388,Subordinate
PCT0191,"Point Lobos, 3.73 nmi. W of",1,46.0,37.7875,-122.5887,Subordinate
PCT0201,"Point Lobos, 1.3 nmi. SW of",1,46.0,37.7717,-122.5355,Subordinate
PCT0206,South Channel,1,,37.75,-122.5333,Subordinate
PCT0211,"Point Lobos, 5.47 nmi. SW of",1,39.0,37.7205,-122.5978,Subordinate
PCT0231,"Point Bonita, 0.8 nmi. NE of",1,22.0,37.8208,-122.5162,Subordinate
PCT0231,"Point Bonita, 0.8 nmi. NE of",2,41.0,37.8208,-122.5162,Subordinate
PCT0236,"Point Bonita Lt., 0.4 nmi. SSE of",1,43.0,37.812,-122.5212,Subordinate
PCT0246,"Mile Rock Lt., 0.2 nmi. NW of",1,15.0,37.7953,-122.5113,Subordinate
PCT0246,"Mile Rock Lt., 0.2 nmi. NW of",2,35.0,37.7953,-122.5113,Subordinate
PCT0251,"Point Diablo, 0.2 mile SE of",1,,37.8178,-122.4967,Subordinate
PCT0256,"Baker Beach (South Bay), 0.3 nmi. NW of",1,31.0,37.7978,-122.4885,Subordinate
PCT0256,"Baker Beach (South Bay), 0.3 nmi. NW of",2,50.0,37.7978,-122.4885,Subordinate
PCT0261,"Fort Point, 0.3 nmi. west of",1,75.0,37.8092,-122.4828,Subordinate
PCT0281,"Golden Gate Bridge, 0.8 mile east of",1,,37.8217,-122.4617,Subordinate
PCT0286,"Fort Point, 0.5 nmi. east of",1,55.0,37.8117,-122.4663,Subordinate
PCT0291,"Alcatraz Island, 0.2 mile west of",1,,37.8278,-122.4303,Subordinate
PCT0301,"Alcatraz Island, south of",1,,37.8183,-122.422,Subordinate
PCT0321,"Treasure Island, 0.8 mile west of",1,8.0,37.8217,-122.3917,Subordinate
PCT0326,"Treasure Island, 0.2 mile west of",1,8.0,37.8217,-122.3783,Subordinate
PCT0336,"Oakland, Yerba Buena Island",1,13.0,37.8098,-122.3507,Harmonic
PCT0336,"Oakland, Yerba Buena Island",2,29.0,37.8098,-122.3507,Subordinate
PCT0346,"Treasure Island, 0.5 mile north of",1,8.0,37.8405,-122.3683,Subordinate
PCT0351,"Treasure Island, 0.85 nmi. east of",1,11.0,37.825,-122.3463,Subordinate
PCT0356,"Treasure Island, 0.3 mile east of",1,8.0,37.8267,-122.355,Subordinate
PCT0361,"Yerba Buena Island, 0.3 nmi. SE of",1,23.0,37.8042,-122.3572,Subordinate
PCT0371,Oakland Inner Harbor entrance,1,8.0,37.8017,-122.34,Subordinate
PCT0386,"Oakland Harbor, Webster Street",1,,37.7917,-122.2745,Subordinate
PCT0396,"Oakland 7th St. Marine, 0.6 nmi. SSW of",1,21.0,37.7945,-122.3442,Subordinate
PCT0406,"Rincon Point, midbay",1,11.0,37.7833,-122.3538,Subordinate
PCT0411,"Mission Rock, 0.6 mile east of",1,,37.7733,-122.3683,Subordinate
PCT0416,"Mission Rock, 1.3 mile east of",1,8.0,37.775,-122.3533,Subordinate
PCT0421,"Mission Rock, 2.0 miles east of",1,,37.7767,-122.3383,Subordinate
PCT0426,"Potrero Point, 1.08 nmi. east of",1,20.0,37.7575,-122.3578,Subordinate
PCT0426,"Potrero Point, 1.08 nmi. east of",2,49.0,37.7575,-122.3578,Subordinate
PCT0431,"Potrero Point, 2 miles  east of",1,,37.75,-122.3333,Subordinate
PCT0436,"Alameda Radar Tower, 0.9 nmi. SSW of",1,4.0,37.7455,-122.283,Subordinate
PCT0441,"Point Avisadero, 0.3 mile east of",1,8.0,37.73,-122.3483,Subordinate
PCT0446,"Point Avisadero, 1 mile east of",1,8.0,37.73,-122.3367,Subordinate
PCT0451,"Point Avisadero, 2 miles east of",1,6.0,37.7317,-122.3133,Subordinate
PCT0456,"Point Avisadero, 0.6 nmi. ESE of",1,21.0,37.723,-122.3238,Subordinate
PCT0456,"Point Avisadero, 0.6 nmi. ESE of",2,37.0,37.723,-122.3238,Subordinate
PCT0461,"Point Avisadero, 1.25 nmi. SSE of",1,20.0,37.7078,-122.3495,Subordinate
PCT0461,"Point Avisadero, 1.25 nmi. SSE of",2,32.0,37.7078,-122.3495,Subordinate
PCT0466,"Oakland Airport, southwest of",1,3.0,37.6822,-122.2308,Subordinate
PCT0471,"Sierra Point, 1.3 miles ENE of",1,,37.6847,-122.3567,Subordinate
PCT0476,"Sierra Point, 1.2 nmi. east of",1,18.0,37.678,-122.3175,Subordinate
PCT0481,"Oyster Point, 2.8 miles east of",1,8.0,37.665,-122.3233,Subordinate
PCT0486,"Sierra Point, 4.4 miles east of",1,8.0,37.6733,-122.295,Subordinate
PCT0491,"Point San Bruno, 0.51 nmi. east  of",1,10.0,37.6542,-122.3638,Subordinate
PCT0501,"Little Coyote Pt., 3.4 nmi. NNE of",1,4.0,37.6238,-122.2313,Subordinate
PCT0506,"Little Coyote Pt., 3.1 nmi. ENE of",1,4.0,37.598,-122.2055,Subordinate
PCT0511,"Little Coyote Pt., 1.2 nmi. NE of",1,10.0,37.5903,-122.2487,Subordinate
PCT0511,"Little Coyote Pt., 1.2 nmi. NE of",2,20.0,37.5903,-122.2487,Subordinate
PCT0511,"Little Coyote Pt., 1.2 nmi. NE of",3,39.0,37.5903,-122.2487,Subordinate
PCT0521,"Redwood Pt., Blair I., 1.15 nmi. NNE of",1,19.0,37.558,-122.1988,Subordinate
PCT0521,"Redwood Pt., Blair I., 1.15 nmi. NNE of",2,42.0,37.558,-122.1988,Subordinate
PCT0531,"Dumbarton Hwy. Bridge, 0.28 nmi. SE of",1,25.0,37.5013,-122.1155,Subordinate
PCT0531,"Dumbarton Hwy. Bridge, 0.28 nmi. SE of",2,42.0,37.5013,-122.1155,Subordinate
PCT0536,"Dumbarton Point, 1.15 nmi. SE  of",1,17.0,37.4875,-122.0813,Subordinate
PCT0541,"Dumbarton Point, 2.25 miles SE of",1,8.0,37.475,-122.07,Subordinate
PCT0546,"Yellow Bluff, 0.8 nmi. NE of",1,19.0,37.8455,-122.4572,Subordinate
PCT0546,"Yellow Bluff, 0.8 nmi. NE of",2,51.0,37.8455,-122.4572,Subordinate
PCT0551,"Yellow Bluff, 0.8 mile east of",1,8.0,37.835,-122.455,Subordinate
PCT0556,"Point Cavallo, 1.3 miles east of",1,8.0,37.8317,-122.4433,Subordinate
PCT0561,"Point Blunt, Angel I., 0.5 nmi. SW of",1,21.0,37.8455,-122.423,Subordinate
PCT0561,"Point Blunt, Angel I., 0.5 nmi. SW of",2,40.0,37.8455,-122.423,Subordinate
PCT0566,"Point Blunt, Angel I., 0.25 mile S of",1,8.0,37.8467,-122.4167,Subordinate
PCT0571,"Pt. Blunt, Angel I., 0.8 mi. SE of",1,,37.845,-122.405,Subordinate
PCT0576,"Pt. Blunt, Angel I., 0.25 nmi. east of",1,21.0,37.8528,-122.4122,Subordinate
PCT0576,"Pt. Blunt, Angel I., 0.25 nmi. east of",2,41.0,37.8528,-122.4122,Subordinate
PCT0581,"Angel Island, off Quarry Point",1,,37.8633,-122.4133,Subordinate
PCT0586,"Angel Island, 0.75 mile east of",1,,37.8633,-122.4017,Subordinate
PCT0591,"Point Simpson, Angel I., 1.05 nmi. E of",1,21.0,37.8738,-122.4028,Subordinate
PCT0591,"Point Simpson, Angel I., 1.05 nmi. E of",2,42.0,37.8738,-122.4028,Subordinate
PCT0596,"Fleming Point, 1.72 nmi. SW of",1,3.0,37.877,-122.3588,Subordinate
PCT0606,"Raccoon Strait, off Point Stuart",1,15.0,37.8612,-122.452,Subordinate
PCT0621,"Bluff Point, 0.1 mile east of",1,8.0,37.8833,-122.435,Subordinate
PCT0626,"Bluff Point, 1.15 nmi. east of",1,21.0,37.8872,-122.413,Subordinate
PCT0631,"Southampton Shoal Light, 0.2 mile E of",1,10.0,37.8825,-122.3958,Subordinate
PCT0641,"Point Chauncey, 0.75 nmi. NW of",1,19.0,37.903,-122.4588,Subordinate
PCT0651,Point Potrero Reach (buoy 10),1,,37.903,-122.3725,Weak and variable
PCT0656,"Point Richmond, 0.5 mile west of",1,6.0,37.905,-122.4,Subordinate
PCT0661,"Point Richmond, 0.8 nmi. NNW of",1,4.0,37.9208,-122.3967,Subordinate
PCT0666,Richmond,1,7.0,37.9293,-122.425,Subordinate
PCT0666,Richmond,2,14.0,37.9293,-122.425,Harmonic
PCT0666,Richmond,3,31.0,37.9293,-122.425,Subordinate
PCT0666,Richmond,4,43.0,37.9293,-122.425,Subordinate
PCT0671,"Red Rock, east of",1,11.0,37.9295,-122.4283,Subordinate
PCT0676,"Red Rock, 0.60 nmi. NNE of",1,17.0,37.94,-122.4267,Subordinate
PCT0676,"Red Rock, 0.60 nmi. NNE of",2,23.0,37.94,-122.4267,Subordinate
PCT0676,"Red Rock, 0.60 nmi. NNE of",3,38.0,37.94,-122.4267,Subordinate
PCT0681,"Point San Quentin, 0.82 nmi. east  of",1,15.0,37.9412,-122.4617,Subordinate
PCT0686,"Point San Quentin, 1.3 nmi. east of",1,23.0,37.9422,-122.4527,Subordinate
PCT0686,"Point San Quentin, 1.3 nmi. east of",2,38.0,37.9422,-122.4527,Subordinate
PCT0691,"Point San Quentin, 1.9 miles east of",1,8.0,37.95,-122.44,Subordinate
PCT0701,"Point San Pedro, 0.55 nmi. SE of",1,20.0,37.9797,-122.4367,Subordinate
PCT0701,"Point San Pedro, 0.55 nmi. SE of",2,40.0,37.9797,-122.4367,Subordinate
PCT0701,"Point San Pedro, 0.55 nmi. SE of",3,63.0,37.9797,-122.4367,Subordinate
PCT0706,"Pinole Point, 1.18 nmi. west of",1,19.0,38.008,-122.3897,Subordinate
PCT0711,"Pinole Point, 3.0 nmi. WNW of",1,8.0,38.0267,-122.4247,Subordinate
PCT0721,"Pinole Point, 1.42 nmi. NNW of",1,21.0,38.0338,-122.3792,Subordinate
PCT0731,Petaluma River approach,1,4.0,38.07,-122.42,Subordinate
PCT0736,Petaluma River entrance,1,7.0,38.1105,-122.493,Subordinate
PCT0741,"Wilson Point, 1.55 nmi. north of",1,10.0,38.0375,-122.1505,Subordinate
PCT0746,"Wilson Point, 3.90 nmi. NNW of",1,4.0,38.0745,-122.3425,Subordinate
PCT0756,"Davis Point, (midchannel)",1,8.0,38.0633,-122.2583,Subordinate
PCT0766,"Mare Island Strait (Buoy ""4"")",1,20.0,38.0742,-122.2428,Subordinate
PCT0781,"Martinez Marina, 0.65 nmi. NW of",1,20.0,38.033,-122.1497,Subordinate
PCT0786,"Martinez Marina, 0.50 nmi. west of",1,30.0,38.0287,-122.1487,Subordinate
PCT0791,"Martinez Marina, 0.61 nmi. NNW of",1,23.0,38.0363,-122.1447,Subordinate
PCT0796,Army Pt. Pier Lt. 0.2 nmi. SE of,1,21.0,38.0388,-122.1337,Subordinate
PCT0796,Army Pt. Pier Lt. 0.2 nmi. SE of,2,41.0,38.0388,-122.1337,Subordinate
PCT0801,1 mile inside west entrance,1,22.0,38.1472,-122.0563,Subordinate
PCT0806,West entrance,1,6.0,38.132,-122.058,Subordinate
PCT0811,1 mile inside entrance,1,15.0,38.1378,-122.0813,Subordinate
PCT0816,Entrance,1,3.0,38.1212,-122.0675,Subordinate
PCT0821,0.5 nmi. east of entrance,1,4.0,38.1188,-122.0533,Subordinate
PCT0831,"Avon Pier, 0.15 nmi. north of",1,30.0,38.0517,-122.0903,Subordinate
